GIRL1,6,19103,7,3
GIRL2,8,16729,4,2
GIRL3,6,16170,3,1
GIRL4,7,18896,9,1
GIRL5,7,18192,9,3
GIRL6,8,18313,7,1
GIRL7,8,18798,3,3
GIRL8,4,15940,6,2
GIRL1,9,18013,3,2
GIRL2,4,16355,9,2
GIRL3,3,18060,3,2
GIRL4,8,16402,9,3
GIRL5,6,17760,4,2
GIRL6,7,17393,9,3
GIRL7,10,18291,10,1
GIRL8,4,17281,10,3
GIRL1,7,17971,4,1
GIRL2,4,15447,2,2
GIRL3,6,17506,7,3
GIRL4,7,15911,9,2
GIRL5,2,15083,5,2
GIRL6,9,15478,8,2
GIRL7,7,18027,6,1
GIRL8,6,15494,10,3
GIRL1,9,19099,10,1
GIRL2,5,16632,5,2
GIRL3,9,18174,3,1
GIRL4,6,17468,3,3
GIRL5,6,17985,9,2
GIRL6,3,17626,6,3
GIRL7,2,18343,9,3
GIRL8,8,19768,9,3
GIRL1,2,15039,8,3
GIRL2,9,17600,3,1
GIRL3,7,15532,8,2
GIRL4,10,18348,8,1
GIRL5,7,19214,10,3
GIRL6,6,18366,7,2
GIRL7,4,16425,7,1
GIRL8,5,15416,6,3
GIRL1,4,16262,8,3
GIRL2,7,19015,10,2
GIRL3,6,15616,5,2
GIRL4,6,19696,5,3
GIRL5,5,16996,10,2
GIRL6,2,18109,10,3
GIRL7,6,18288,9,2
GIRL8,5,18544,4,3
GIRL1,6,18144,6,1
GIRL2,10,17416,4,2
GIRL3,6,16035,5,3
GIRL4,10,18325,10,1
GIRL5,7,19151,5,1
GIRL6,6,18409,9,1
GIRL7,5,18751,9,1
GIRL8,7,15971,2,1
GIRL1,10,15525,10,2
GIRL2,7,17660,3,3
GIRL3,4,17986,8,1
GIRL4,3,17689,2,1
GIRL5,7,18902,8,3
GIRL6,9,16225,2,3
GIRL7,6,18288,8,1
GIRL8,6,15061,4,2
GIRL1,4,18267,7,1
GIRL2,8,16240,9,2
GIRL3,9,19283,7,1
GIRL4,8,18917,8,3
GIRL5,6,16763,2,2
GIRL6,4,19641,2,2
GIRL7,7,19125,10,1
GIRL8,9,17549,10,3
GIRL1,5,15766,3,2
GIRL2,4,19043,4,1
GIRL3,5,16803,9,3
GIRL4,4,15016,3,2
GIRL5,4,15157,9,3
GIRL6,9,17578,5,3
GIRL7,6,17287,9,3
GIRL8,5,16328,4,3
GIRL1,6,15480,6,2
GIRL2,7,15282,3,3
GIRL3,4,18780,7,3
GIRL4,8,19917,9,1
GIRL5,3,15644,9,3
GIRL6,5,16834,7,1
GIRL7,8,17051,8,1
GIRL8,7,18573,9,3
GIRL1,5,17621,8,1
GIRL2,2,19009,3,1
GIRL3,2,17673,2,2
GIRL4,2,18937,3,2
GIRL5,10,18988,10,3
GIRL6,2,16730,3,2
GIRL7,7,18209,9,2
GIRL8,10,17345,2,3
GIRL1,5,19660,4,1
GIRL2,4,17172,6,1
GIRL3,4,17788,9,2
GIRL4,6,16566,9,2
GIRL5,8,16349,4,1
GIRL6,10,18805,2,2
GIRL7,5,19642,2,1
GIRL8,2,18706,10,3
GIRL1,4,17002,3,3
GIRL2,9,19775,5,3
GIRL3,8,18620,7,1
GIRL4,2,17562,5,3
GIRL5,8,17968,10,1
GIRL6,6,16038,5,2
GIRL7,5,18808,5,2
GIRL8,7,17782,6,2
GIRL1,8,15021,5,1
GIRL2,8,15857,2,2
GIRL3,7,15314,3,3
GIRL4,3,18605,5,3
GIRL5,3,18715,7,2
GIRL6,4,18830,3,3
GIRL7,5,17896,7,2
GIRL8,5,15423,4,3
GIRL1,8,15163,2,3
GIRL2,10,19404,3,3
GIRL3,6,15436,4,3
GIRL4,2,19458,9,2
GIRL5,4,17239,3,3
GIRL6,5,16497,10,3
GIRL7,4,18894,7,2
GIRL8,9,18407,5,1
