GIRL1,3,17727,8,2
GIRL2,7,15059,5,1
GIRL3,6,19725,8,3
GIRL4,3,15815,3,1
GIRL5,8,15330,7,2
GIRL6,5,18116,2,1
GIRL7,8,19120,9,1
GIRL8,10,16974,7,3
GIRL1,5,15733,6,2
GIRL2,5,17963,7,2
GIRL3,7,19174,9,3
GIRL4,9,16439,7,2
GIRL5,2,17817,4,2
GIRL6,3,18350,5,1
GIRL7,3,17813,6,3
GIRL8,5,17348,6,2
GIRL1,6,19373,8,3
GIRL2,9,18731,6,1
GIRL3,10,17305,8,2
GIRL4,5,19301,4,3
GIRL5,10,16042,10,3
GIRL6,10,15787,9,2
GIRL7,3,17188,6,3
GIRL8,3,16774,6,2
GIRL1,5,19289,4,1
GIRL2,9,16625,9,1
GIRL3,2,19470,7,1
GIRL4,8,17637,5,3
GIRL5,8,19011,10,1
GIRL6,8,18330,3,2
GIRL7,5,19975,4,3
GIRL8,6,16948,7,2
