BOY1,8,19517,6,8,38979,2
BOY2,3,17869,6,0,16503,1
BOY3,6,17554,10,1,19046,2
BOY4,6,18285,9,8,33049,1
BOY5,4,18444,8,5,18999,2
BOY6,3,16077,4,1,49149,1
BOY7,6,19152,4,8,46198,1
BOY8,4,19641,4,1,30734,2
BOY9,8,17440,10,8,34321,1
BOY10,8,19382,5,4,26647,2
BOY11,2,16769,2,6,21831,1
BOY12,6,17235,3,7,26516,2
BOY13,9,15093,5,8,38016,2
BOY14,5,19131,9,3,35390,1
BOY15,3,15048,10,3,48684,3
BOY16,6,16080,5,1,32130,1
BOY17,8,15232,8,6,41185,3
BOY18,7,16759,2,3,47186,2
BOY19,7,19423,2,5,31627,1
BOY20,3,16237,7,2,37734,3
BOY1,6,17447,8,6,38093,3
BOY2,9,15178,10,7,42611,2
BOY3,7,19166,2,4,15028,3
BOY4,8,19787,6,4,19064,1
BOY5,2,15032,7,4,25037,1
BOY6,9,19995,5,0,17145,2
BOY7,3,15461,6,5,33621,1
BOY8,8,19486,4,5,44633,3
BOY9,8,19424,8,5,44254,3
BOY10,9,19219,9,0,38642,2
BOY11,4,19863,3,5,41014,2
BOY12,2,17498,2,0,47000,3
BOY13,8,16552,8,8,45123,1
BOY14,6,17265,8,1,29355,3
BOY15,6,15977,3,8,15980,2
BOY16,7,18246,3,8,33545,1
BOY17,5,15732,4,6,20419,3
BOY18,4,19603,4,6,49054,1
BOY19,10,15615,7,5,16260,3
BOY20,10,16321,10,0,22590,3
BOY1,8,18050,10,2,48260,3
BOY2,7,19070,6,6,24510,1
BOY3,2,16222,7,8,41248,1
BOY4,6,19404,5,0,42494,2
BOY5,6,17607,7,8,22274,1
BOY6,9,18809,4,7,47224,1
BOY7,9,16924,9,2,15447,3
BOY8,4,19899,6,6,22206,2
BOY9,6,15992,7,5,21388,2
BOY10,5,17553,2,0,22167,3
BOY11,10,17362,5,4,24120,2
BOY12,9,17866,2,1,38512,1
BOY13,8,19216,6,7,43010,3
BOY14,10,19236,7,1,32757,2
BOY15,8,19891,4,3,32075,1
BOY16,4,15007,7,4,41977,1
BOY17,2,18158,7,3,43689,3
BOY18,7,15051,6,6,37691,1
BOY19,3,19386,7,7,18836,1
BOY20,3,19539,6,4,16914,3
BOY1,3,15600,8,7,22162,3
BOY2,10,19384,7,7,18724,1
BOY3,10,19734,4,1,33438,1
BOY4,6,17001,4,1,48001,2
BOY5,3,15111,6,6,30070,2
BOY6,10,18164,3,3,26564,3
BOY7,8,16918,2,8,33077,3
BOY8,8,16094,9,6,27253,3
BOY9,8,15092,4,7,27783,1
BOY10,8,19745,9,2,18997,1
BOY11,5,19618,6,5,39517,2
BOY12,10,16101,10,2,45129,3
BOY13,3,18457,6,1,42308,3
BOY14,6,16124,6,6,35772,2
BOY15,3,19811,8,5,48404,1
BOY16,6,16688,2,8,32412,1
BOY17,3,17027,10,7,27678,3
BOY18,8,16406,3,2,22947,2
BOY19,8,19735,5,1,21553,2
BOY20,6,17275,3,2,49881,2
