GIRL1,6,18973,9,3
GIRL2,7,18803,6,1
GIRL3,3,15618,5,3
GIRL4,2,17501,5,3
GIRL5,5,17295,5,3
GIRL6,3,16827,2,1
GIRL7,9,16231,2,1
GIRL8,4,19397,7,1
GIRL1,4,19017,6,3
GIRL2,4,19451,2,1
GIRL3,2,19321,8,2
GIRL4,10,16704,8,1
GIRL5,10,18238,6,3
GIRL6,7,17596,4,1
GIRL7,7,18887,3,3
GIRL8,5,19532,10,2
GIRL1,8,17526,9,3
GIRL2,10,16798,2,3
GIRL3,7,18989,9,2
GIRL4,2,19279,3,2
GIRL5,6,15464,3,1
GIRL6,3,19037,7,1
GIRL7,8,15905,3,1
GIRL8,5,18219,8,2
GIRL1,7,15594,6,2
GIRL2,5,17003,2,3
GIRL3,4,19622,2,2
GIRL4,8,17403,9,2
GIRL5,3,16177,5,3
GIRL6,2,17473,8,2
GIRL7,4,16282,2,1
GIRL8,5,17571,6,2
GIRL1,7,19205,5,1
GIRL2,9,19751,10,3
GIRL3,10,18695,10,2
GIRL4,8,16742,3,1
GIRL5,4,16706,3,3
GIRL6,7,18300,8,2
GIRL7,10,16153,8,2
GIRL8,4,18453,7,2
GIRL1,3,17623,9,2
GIRL2,10,16068,6,3
GIRL3,6,19001,5,1
GIRL4,8,19148,8,3
GIRL5,2,18652,6,2
GIRL6,10,19080,3,1
GIRL7,9,18584,9,1
GIRL8,2,15541,8,2
GIRL1,4,15850,3,2
GIRL2,2,19460,4,3
GIRL3,7,18818,8,2
GIRL4,2,15332,6,3
GIRL5,2,17300,5,2
GIRL6,10,17481,6,1
GIRL7,3,17674,10,3
GIRL8,7,16994,5,2
GIRL1,2,19536,10,3
GIRL2,8,18583,4,3
GIRL3,8,19981,2,3
GIRL4,5,19459,9,1
GIRL5,10,19657,7,2
GIRL6,2,17553,5,2
GIRL7,10,15244,3,1
GIRL8,3,19106,2,3
GIRL1,2,16973,10,1
GIRL2,4,18488,8,1
GIRL3,5,15940,3,3
GIRL4,7,17197,7,2
GIRL5,6,18405,10,2
GIRL6,9,17037,5,2
GIRL7,7,16124,2,2
GIRL8,9,16030,2,2
GIRL1,6,17987,7,3
GIRL2,10,17087,3,1
GIRL3,7,18316,5,1
GIRL4,10,16123,2,3
GIRL5,2,18462,2,2
GIRL6,7,16782,10,3
GIRL7,2,16161,4,2
GIRL8,5,19655,8,3
