BOY1,6,18146,10,8,47381,3
BOY2,2,17832,6,5,27810,2
BOY3,2,17652,2,5,23961,1
BOY4,6,19803,3,3,31489,3
BOY5,5,15065,5,2,48631,2
BOY6,3,15347,6,3,35693,2
BOY7,5,19898,8,5,44607,3
BOY8,9,16391,10,7,40589,1
BOY9,5,17489,7,3,41607,1
BOY10,6,19940,8,2,44529,2
BOY11,9,17143,6,4,21802,1
BOY12,2,16123,9,8,47548,1
BOY13,10,19115,3,6,47756,2
BOY14,3,18076,3,3,38004,1
BOY15,5,15538,2,4,30286,1
BOY16,10,15708,7,4,33098,3
BOY17,2,19414,6,6,22660,1
BOY18,7,15658,9,5,32098,2
BOY19,6,17185,7,8,17153,2
BOY20,7,15849,10,8,47750,3
BOY1,10,16745,2,4,34597,2
BOY2,7,18061,2,2,19926,1
BOY3,2,18867,10,6,33627,3
BOY4,6,18831,8,6,44850,1
BOY5,2,16992,6,4,36174,3
BOY6,7,16758,6,6,30998,3
BOY7,3,17181,9,1,42384,3
BOY8,3,17556,2,7,24350,3
BOY9,8,17382,2,0,36180,2
BOY10,4,17479,5,8,24944,2
BOY11,5,17576,3,8,37586,3
BOY12,3,19751,8,1,48200,2
BOY13,7,18696,10,6,36638,2
BOY14,3,18588,10,6,33547,3
BOY15,7,18762,10,4,29470,1
BOY16,10,19529,2,0,42005,2
BOY17,9,18374,2,4,23361,2
BOY18,5,16936,4,4,32630,3
BOY19,10,17390,10,1,24529,1
BOY20,6,15713,6,5,33805,2
BOY1,5,17853,5,7,34483,2
BOY2,8,17255,8,8,20553,1
BOY3,4,15187,10,2,16904,2
BOY4,6,19228,6,3,37936,3
BOY5,4,17915,6,2,42638,1
BOY6,2,19303,3,7,49244,2
BOY7,8,16199,2,3,35954,2
BOY8,4,18590,9,6,45456,1
BOY9,6,17626,5,3,22055,3
BOY10,5,18101,4,0,33736,3
BOY11,4,16517,7,5,21811,1
BOY12,6,17223,10,3,25549,1
BOY13,9,15489,7,6,23376,1
BOY14,8,19815,5,7,32379,2
BOY15,6,17054,8,1,48329,1
BOY16,5,15885,7,7,36393,2
BOY17,10,16817,9,1,30647,2
BOY18,4,19191,4,8,32736,3
BOY19,3,17753,6,0,42768,2
BOY20,9,19508,5,4,29099,2
BOY1,10,16458,2,4,45437,3
BOY2,7,19829,2,7,41448,1
BOY3,4,19482,7,7,44183,2
BOY4,5,15862,8,0,15580,1
BOY5,5,16864,10,2,40388,3
BOY6,3,15447,2,8,34387,2
BOY7,8,18662,6,3,41147,3
BOY8,5,19910,5,5,21664,2
BOY9,6,15696,5,1,40265,1
BOY10,9,19028,6,3,22776,3
BOY11,2,16609,9,6,23497,3
BOY12,7,15691,10,5,22176,3
BOY13,7,16441,10,5,37500,3
BOY14,10,15493,5,6,20021,3
BOY15,5,19250,3,1,36036,2
BOY16,10,18608,2,3,37074,1
BOY17,8,18978,2,7,21985,3
BOY18,5,19105,6,5,43391,3
BOY19,8,17175,6,6,47495,3
BOY20,9,18459,8,7,40629,2
BOY1,7,17837,7,4,26323,1
BOY2,10,15002,8,1,36347,2
BOY3,2,15270,10,0,41893,1
BOY4,6,18125,3,5,32801,1
BOY5,10,19056,6,2,32959,3
BOY6,8,18735,7,1,43379,1
BOY7,5,15156,2,0,43843,3
BOY8,8,16693,9,6,17459,3
BOY9,4,19109,10,2,22754,1
BOY10,4,19325,8,1,16809,3
BOY11,8,15637,9,2,15909,2
BOY12,3,16953,7,1,46846,1
BOY13,3,17126,4,2,17978,3
BOY14,5,18190,8,0,42617,1
BOY15,7,16592,5,0,32093,3
BOY16,2,16034,8,2,47486,2
BOY17,9,19425,5,5,26877,3
BOY18,9,16235,4,0,48027,3
BOY19,2,15282,10,1,45071,2
BOY20,7,15775,9,3,32820,3
BOY1,3,17554,3,1,34633,2
BOY2,6,17752,10,5,21239,1
BOY3,8,15663,3,4,29485,3
BOY4,7,15262,2,7,18998,2
BOY5,8,16811,2,4,24624,2
BOY6,2,15404,10,5,43546,2
BOY7,7,16392,7,5,38205,1
BOY8,8,19119,8,0,36139,1
BOY9,8,19002,6,2,16898,2
BOY10,2,15251,6,5,32286,2
BOY11,3,17839,3,5,16583,1
BOY12,9,17061,8,6,17744,2
BOY13,7,15598,3,1,24231,2
BOY14,7,15060,10,1,40790,1
BOY15,2,15948,2,2,16360,3
BOY16,6,17288,10,3,36245,2
BOY17,2,18821,5,0,47689,3
BOY18,9,15119,10,8,38291,2
BOY19,2,15452,9,0,43045,3
BOY20,6,15944,8,3,22793,1
BOY1,7,19606,9,8,36901,2
