GIRL1,3,18272,4,2
GIRL2,10,17960,5,1
GIRL3,5,16301,7,2
GIRL4,4,15856,3,1
GIRL5,8,17246,3,2
GIRL6,10,17891,5,2
GIRL7,5,18465,6,2
GIRL8,3,16781,2,1
GIRL1,4,15401,8,2
GIRL2,5,19209,8,1
GIRL3,9,17598,10,1
GIRL4,10,18197,7,2
GIRL5,6,18158,6,3
GIRL6,4,19805,7,1
GIRL7,5,15703,5,2
GIRL8,2,15807,4,2
GIRL1,10,17826,6,2
GIRL2,4,18509,8,2
GIRL3,10,16807,10,2
GIRL4,8,17637,2,3
GIRL5,10,19509,5,1
GIRL6,9,19447,7,3
GIRL7,7,19121,5,3
GIRL8,9,19249,2,3
GIRL1,6,16687,4,2
GIRL2,6,19342,9,2
GIRL3,6,19079,9,3
GIRL4,4,16716,6,2
GIRL5,4,19465,4,3
GIRL6,8,16732,9,1
GIRL7,5,17746,8,2
GIRL8,4,19558,5,1
GIRL1,7,16286,2,3
GIRL2,6,17406,5,1
GIRL3,5,16162,5,1
GIRL4,9,19962,3,3
GIRL5,10,18029,3,2
GIRL6,4,15206,4,2
GIRL7,9,17090,8,3
GIRL8,4,15175,5,3
GIRL1,9,16889,2,1
GIRL2,9,15357,2,2
GIRL3,2,16430,6,2
GIRL4,8,16662,6,3
GIRL5,4,17646,8,1
GIRL6,5,18332,4,3
GIRL7,9,16229,9,3
GIRL8,7,16496,8,1
GIRL1,10,19074,8,2
GIRL2,2,17135,3,1
GIRL3,3,19910,7,1
GIRL4,9,16733,6,3
GIRL5,7,18609,8,3
GIRL6,9,19820,6,2
GIRL7,10,18505,8,1
GIRL8,4,19074,8,1
GIRL1,7,16481,2,2
GIRL2,2,18579,4,2
GIRL3,7,19672,7,1
GIRL4,9,15104,5,3
GIRL5,8,18282,2,2
GIRL6,6,16075,8,3
GIRL7,2,19660,2,1
GIRL8,10,15269,3,3
GIRL1,9,19231,4,2
GIRL2,9,19164,5,1
GIRL3,7,15159,6,1
GIRL4,6,18787,7,3
GIRL5,3,18666,6,3
GIRL6,5,15588,2,3
GIRL7,3,15876,7,3
GIRL8,5,16955,7,3
GIRL1,9,15856,9,1
GIRL2,5,15589,9,3
GIRL3,2,18559,3,3
GIRL4,4,16068,7,1
GIRL5,8,19730,9,2
GIRL6,2,15912,5,1
GIRL7,3,16319,5,1
GIRL8,7,16558,7,1
GIRL1,8,15644,9,3
GIRL2,6,18571,10,1
GIRL3,2,18034,3,3
GIRL4,4,15848,3,3
GIRL5,10,15604,3,1
GIRL6,10,16346,9,3
GIRL7,7,16718,7,3
GIRL8,3,15632,4,1
GIRL1,6,17716,10,1
GIRL2,4,15080,2,1
GIRL3,5,15144,7,1
GIRL4,9,15600,3,3
GIRL5,6,18291,8,3
GIRL6,2,19959,3,1
GIRL7,2,17646,2,2
GIRL8,3,16273,10,3
