BOY1,4,16355,3,0,30939,1
BOY2,4,19491,3,5,34519,1
BOY3,5,16486,9,6,39347,1
BOY4,9,17362,6,5,24579,2
BOY5,4,16636,8,5,36724,1
BOY6,7,17752,7,2,26752,1
BOY7,5,18391,2,5,28803,1
BOY8,6,16224,3,2,28680,2
BOY9,6,17003,5,4,48068,1
BOY10,10,15430,2,8,34847,2
BOY11,9,19495,6,5,48449,2
BOY12,7,18580,8,2,40688,1
BOY13,3,17704,10,2,46262,1
BOY14,7,17496,5,2,46423,3
BOY15,2,16367,5,1,48173,1
BOY16,6,15248,7,8,48379,1
BOY17,10,16125,4,4,49178,3
BOY18,3,19315,4,3,17054,3
BOY19,5,17216,8,0,33991,1
BOY20,8,15461,3,6,20461,1
BOY1,4,16785,8,3,26774,3
BOY2,10,17166,8,8,24114,1
BOY3,7,16289,5,0,31934,1
BOY4,6,19902,7,3,48106,2
BOY5,4,15905,9,8,48339,1
BOY6,2,16401,5,1,46764,2
BOY7,7,16406,5,7,29745,1
BOY8,9,16650,2,2,46840,2
BOY9,2,17015,4,3,37569,1
BOY10,8,15990,9,8,18971,3
BOY11,9,19285,4,8,28530,2
BOY12,6,18985,8,2,46972,2
BOY13,2,18202,5,8,39603,2
BOY14,3,17917,4,0,43361,3
BOY15,2,15029,8,1,27236,2
BOY16,6,17918,5,6,33184,3
BOY17,6,18997,7,8,46072,2
BOY18,10,16890,9,3,49562,3
BOY19,10,19828,10,7,26729,3
BOY20,4,16953,5,5,19990,2
BOY1,4,19490,10,5,36544,1
BOY2,4,18807,2,0,47083,3
BOY3,5,16502,5,6,47003,2
BOY4,7,15120,8,3,31976,2
BOY5,5,15517,10,6,33421,1
BOY6,9,15567,8,1,44744,3
BOY7,3,17034,2,0,41034,1
BOY8,5,16872,10,7,34860,3
BOY9,10,17471,9,6,49218,1
BOY10,8,17567,5,1,16508,1
BOY11,5,19733,2,4,19335,3
BOY12,3,19596,8,6,44349,1
BOY13,9,15951,4,2,23409,3
BOY14,9,15919,10,0,36190,1
BOY15,3,18071,5,2,18472,1
